timestamp,date,n_sick,calls,actual_duty,year,month,week,day,NumDayOfWeek,qaurter,holidays_de,percantage,sby_need
2018-06-19,2018-06-19,85,10452.0,2091.0,2018,6,25,19,1,2,0,306.6666666666667,276.0
2018-06-20,2018-06-20,90,9060.0,1812.0,2018,6,25,20,2,2,0,2.2222222222222223,2.0
2018-06-21,2018-06-21,90,7902.0,1810.0,2018,6,25,21,3,2,0,0.0,0.0
2018-06-22,2018-06-22,91,7356.0,1809.0,2018,6,25,22,4,2,0,0.0,0.0
2018-06-23,2018-06-23,86,9600.0,1920.0,2018,6,25,23,5,2,0,117.77777777777779,106.0
2018-06-24,2018-06-24,86,8148.0,1814.0,2018,6,25,24,6,2,0,0.0,0.0
2018-06-25,2018-06-25,100,10122.0,2025.0,2018,6,26,25,0,2,0,250.0,225.0
2018-06-26,2018-06-26,85,9948.0,1990.0,2018,6,26,26,1,2,0,194.44444444444443,175.0
2018-06-27,2018-06-27,86,8070.0,1814.0,2018,6,26,27,2,2,0,0.0,0.0
2018-06-28,2018-06-28,82,9588.0,1918.0,2018,6,26,28,3,2,0,111.11111111111111,100.0
2018-06-29,2018-06-29,89,9510.0,1902.0,2018,6,26,29,4,2,0,101.11111111111111,91.0
2018-06-30,2018-06-30,90,7692.0,1810.0,2018,6,26,30,5,2,0,0.0,0.0
2018-07-01,2018-07-01,81,9240.0,1848.0,2018,7,26,1,6,3,0,32.22222222222222,29.0
2018-07-02,2018-07-02,80,10416.0,2084.0,2018,7,27,2,0,3,0,293.3333333333333,264.0
2018-07-03,2018-07-03,70,8694.0,1830.0,2018,7,27,3,1,3,0,0.0,0.0
2018-07-04,2018-07-04,60,8844.0,1840.0,2018,7,27,4,2,3,0,0.0,0.0
2018-07-05,2018-07-05,63,8544.0,1837.0,2018,7,27,5,3,3,0,0.0,0.0
2018-07-06,2018-07-06,71,9462.0,1893.0,2018,7,27,6,4,3,0,71.11111111111111,64.0
2018-07-07,2018-07-07,72,9420.0,1884.0,2018,7,27,7,5,3,0,62.22222222222222,56.0
2018-07-08,2018-07-08,78,8418.0,1822.0,2018,7,27,8,6,3,0,0.0,0.0
2018-07-09,2018-07-09,83,9336.0,1868.0,2018,7,28,9,0,3,0,56.666666666666664,51.0
2018-07-10,2018-07-10,78,9768.0,1954.0,2018,7,28,10,1,3,0,146.66666666666666,132.0
2018-07-11,2018-07-11,84,9348.0,1870.0,2018,7,28,11,2,3,0,60.0,54.0
2018-07-12,2018-07-12,80,10572.0,2115.0,2018,7,28,12,3,3,0,327.77777777777777,295.0
2018-07-13,2018-07-13,66,9300.0,1860.0,2018,7,28,13,4,3,0,28.888888888888886,26.0
2018-07-14,2018-07-14,66,10050.0,2010.0,2018,7,28,14,5,3,0,195.55555555555554,176.0
2018-07-15,2018-07-15,73,8742.0,1827.0,2018,7,28,15,6,3,0,0.0,0.0
2018-07-16,2018-07-16,70,9960.0,1992.0,2018,7,29,16,0,3,0,180.0,162.0
2018-07-17,2018-07-17,62,9210.0,1842.0,2018,7,29,17,1,3,0,4.444444444444445,4.0
2018-07-18,2018-07-18,65,9354.0,1871.0,2018,7,29,18,2,3,0,40.0,36.0
2018-07-19,2018-07-19,75,9378.0,1876.0,2018,7,29,19,3,3,0,56.666666666666664,51.0
2018-07-20,2018-07-20,72,7740.0,1828.0,2018,7,29,20,4,3,0,0.0,0.0
2018-07-21,2018-07-21,65,8550.0,1835.0,2018,7,29,21,5,3,0,0.0,0.0
2018-07-22,2018-07-22,62,6978.0,1838.0,2018,7,29,22,6,3,0,0.0,0.0
2018-07-23,2018-07-23,69,8148.0,1831.0,2018,7,30,23,0,3,0,0.0,0.0
2018-07-24,2018-07-24,69,9396.0,1880.0,2018,7,30,24,1,3,0,54.44444444444444,49.0
2018-07-25,2018-07-25,69,8586.0,1831.0,2018,7,30,25,2,3,0,0.0,0.0
2018-07-26,2018-07-26,78,8322.0,1822.0,2018,7,30,26,3,3,0,0.0,0.0
2018-07-27,2018-07-27,82,7872.0,1818.0,2018,7,30,27,4,3,0,0.0,0.0
2018-07-28,2018-07-28,77,7110.0,1823.0,2018,7,30,28,5,3,0,0.0,0.0
2018-07-29,2018-07-29,91,8376.0,1809.0,2018,7,30,29,6,3,0,0.0,0.0
2018-07-30,2018-07-30,92,8442.0,1808.0,2018,7,31,30,0,3,0,0.0,0.0
2018-07-31,2018-07-31,87,8394.0,1813.0,2018,7,31,31,1,3,0,0.0,0.0
2018-08-01,2018-08-01,75,9114.0,1825.0,2018,8,31,1,2,3,0,0.0,0.0
2018-08-02,2018-08-02,79,9024.0,1821.0,2018,8,31,2,3,3,0,0.0,0.0
2018-08-03,2018-08-03,77,9780.0,1956.0,2018,8,31,3,4,3,0,147.77777777777777,133.0
2018-08-04,2018-08-04,64,8946.0,1836.0,2018,8,31,4,5,3,0,0.0,0.0
2018-08-05,2018-08-05,61,9054.0,1839.0,2018,8,31,5,6,3,0,0.0,0.0
2018-08-06,2018-08-06,68,8322.0,1832.0,2018,8,32,6,0,3,0,0.0,0.0
2018-08-07,2018-08-07,69,9108.0,1831.0,2018,8,32,7,1,3,0,0.0,0.0
2018-08-08,2018-08-08,74,8676.0,1826.0,2018,8,32,8,2,3,0,0.0,0.0
2018-08-09,2018-08-09,75,7926.0,1825.0,2018,8,32,9,3,3,0,0.0,0.0
2018-08-10,2018-08-10,74,8406.0,1826.0,2018,8,32,10,4,3,0,0.0,0.0
2018-08-11,2018-08-11,59,7692.0,1841.0,2018,8,32,11,5,3,0,0.0,0.0
2018-08-12,2018-08-12,63,8070.0,1837.0,2018,8,32,12,6,3,0,0.0,0.0
2018-08-13,2018-08-13,64,8016.0,1836.0,2018,8,33,13,0,3,0,0.0,0.0
2018-08-14,2018-08-14,58,10146.0,2030.0,2018,8,33,14,1,3,0,208.8888888888889,188.0
2018-08-15,2018-08-15,53,8304.0,1847.0,2018,8,33,15,2,3,0,0.0,0.0
2018-08-16,2018-08-16,56,9648.0,1930.0,2018,8,33,16,3,3,0,95.55555555555556,86.0
2018-08-17,2018-08-17,62,7842.0,1838.0,2018,8,33,17,4,3,0,0.0,0.0
2018-08-18,2018-08-18,66,7470.0,1834.0,2018,8,33,18,5,3,0,0.0,0.0
2018-08-19,2018-08-19,75,9228.0,1846.0,2018,8,33,19,6,3,0,23.333333333333332,21.0
2018-08-20,2018-08-20,79,8304.0,1821.0,2018,8,34,20,0,3,0,0.0,0.0
2018-08-21,2018-08-21,71,9996.0,2000.0,2018,8,34,21,1,3,0,190.0,171.0
2018-08-22,2018-08-22,79,9354.0,1871.0,2018,8,34,22,2,3,0,55.55555555555556,50.0
2018-08-23,2018-08-23,83,9786.0,1958.0,2018,8,34,23,3,3,0,156.66666666666666,141.0
2018-08-24,2018-08-24,89,9072.0,1815.0,2018,8,34,24,4,3,0,4.444444444444445,4.0
2018-08-25,2018-08-25,82,9558.0,1912.0,2018,8,34,25,5,3,0,104.44444444444446,94.0
2018-08-26,2018-08-26,95,8712.0,1805.0,2018,8,34,26,6,3,0,0.0,0.0
2018-08-27,2018-08-27,90,9138.0,1828.0,2018,8,35,27,0,3,0,20.0,18.0
2018-08-28,2018-08-28,92,8652.0,1808.0,2018,8,35,28,1,3,0,0.0,0.0
2018-08-29,2018-08-29,80,8064.0,1820.0,2018,8,35,29,2,3,0,0.0,0.0
2018-08-30,2018-08-30,77,8244.0,1823.0,2018,8,35,30,3,3,0,0.0,0.0
2018-08-31,2018-08-31,87,9780.0,1956.0,2018,8,35,31,4,3,0,158.88888888888889,143.0
2018-09-01,2018-09-01,84,10644.0,2129.0,2018,9,35,1,5,3,0,347.77777777777777,313.0
2018-09-02,2018-09-02,83,10002.0,2001.0,2018,9,35,2,6,3,0,204.44444444444443,184.0
2018-09-03,2018-09-03,85,10656.0,2132.0,2018,9,36,3,0,3,0,352.22222222222223,317.0
2018-09-04,2018-09-04,80,9270.0,1854.0,2018,9,36,4,1,3,0,37.77777777777778,34.0
2018-09-05,2018-09-05,82,10752.0,2151.0,2018,9,36,5,2,3,0,370.0,333.0
2018-09-06,2018-09-06,88,9966.0,1994.0,2018,9,36,6,3,3,0,202.22222222222223,182.0
2018-09-07,2018-09-07,91,9336.0,1868.0,2018,9,36,7,4,3,0,65.55555555555556,59.0
2018-09-08,2018-09-08,85,8970.0,1815.0,2018,9,36,8,5,3,0,0.0,0.0
2018-09-09,2018-09-09,94,8622.0,1806.0,2018,9,36,9,6,3,0,0.0,0.0
2018-09-10,2018-09-10,102,7896.0,1798.0,2018,9,37,10,0,3,0,0.0,0.0
2018-09-11,2018-09-11,90,9504.0,1901.0,2018,9,37,11,1,3,0,101.11111111111111,91.0
2018-09-12,2018-09-12,91,9606.0,1922.0,2018,9,37,12,2,3,0,125.55555555555556,113.0
2018-09-13,2018-09-13,97,8010.0,1803.0,2018,9,37,13,3,3,0,0.0,0.0
2018-09-14,2018-09-14,100,7662.0,1800.0,2018,9,37,14,4,3,0,0.0,0.0
2018-09-15,2018-09-15,97,7746.0,1803.0,2018,9,37,15,5,3,0,0.0,0.0
2018-09-16,2018-09-16,93,9120.0,1824.0,2018,9,37,16,6,3,0,18.88888888888889,17.0
2018-09-17,2018-09-17,90,7680.0,1810.0,2018,9,38,17,0,3,0,0.0,0.0
2018-09-18,2018-09-18,89,8892.0,1811.0,2018,9,38,18,1,3,0,0.0,0.0
2018-09-19,2018-09-19,107,8040.0,1793.0,2018,9,38,19,2,3,0,0.0,0.0
2018-09-20,2018-09-20,116,8784.0,1784.0,2018,9,38,20,3,3,0,0.0,0.0
2018-09-21,2018-09-21,116,9108.0,1822.0,2018,9,38,21,4,3,0,42.22222222222222,38.0
2018-09-22,2018-09-22,102,9438.0,1888.0,2018,9,38,22,5,3,0,100.0,90.0
2018-09-23,2018-09-23,104,6420.0,1796.0,2018,9,38,23,6,3,0,0.0,0.0
2018-09-24,2018-09-24,104,8700.0,1796.0,2018,9,39,24,0,3,0,0.0,0.0
2018-09-25,2018-09-25,106,9228.0,1846.0,2018,9,39,25,1,3,0,57.77777777777777,52.0
2018-09-26,2018-09-26,104,8364.0,1796.0,2018,9,39,26,2,3,0,0.0,0.0
2018-09-27,2018-09-27,106,7800.0,1794.0,2018,9,39,27,3,3,0,0.0,0.0
2018-09-28,2018-09-28,114,7278.0,1786.0,2018,9,39,28,4,3,0,0.0,0.0
2018-09-29,2018-09-29,100,7224.0,1800.0,2018,9,39,29,5,3,0,0.0,0.0
2018-09-30,2018-09-30,102,7734.0,1798.0,2018,9,39,30,6,3,0,0.0,0.0
2018-10-01,2018-10-01,100,9456.0,1892.0,2018,10,40,1,0,4,0,102.22222222222221,92.0
2018-10-02,2018-10-02,89,9036.0,1811.0,2018,10,40,2,1,4,0,0.0,0.0
2018-10-03,2018-10-03,94,8592.0,1806.0,2018,10,40,3,2,4,1,0.0,0.0
2018-10-04,2018-10-04,93,10188.0,2038.0,2018,10,40,4,3,4,0,256.6666666666667,231.0
2018-10-05,2018-10-05,92,8964.0,1808.0,2018,10,40,5,4,4,0,0.0,0.0
2018-10-06,2018-10-06,77,7764.0,1823.0,2018,10,40,6,5,4,0,0.0,0.0
2018-10-07,2018-10-07,85,7518.0,1815.0,2018,10,40,7,6,4,0,0.0,0.0
2018-10-08,2018-10-08,93,9990.0,1998.0,2018,10,41,8,0,4,0,212.22222222222223,191.0
2018-10-09,2018-10-09,97,9870.0,1974.0,2018,10,41,9,1,4,0,190.0,171.0
2018-10-10,2018-10-10,97,7896.0,1803.0,2018,10,41,10,2,4,0,0.0,0.0
2018-10-11,2018-10-11,103,7302.0,1797.0,2018,10,41,11,3,4,0,0.0,0.0
2018-10-12,2018-10-12,106,7506.0,1794.0,2018,10,41,12,4,4,0,0.0,0.0
2018-10-13,2018-10-13,93,9318.0,1864.0,2018,10,41,13,5,4,0,63.33333333333333,57.0
2018-10-14,2018-10-14,99,8124.0,1801.0,2018,10,41,14,6,4,0,0.0,0.0
2018-10-15,2018-10-15,102,7194.0,1798.0,2018,10,42,15,0,4,0,0.0,0.0
2018-10-16,2018-10-16,97,9300.0,1860.0,2018,10,42,16,1,4,0,63.33333333333333,57.0
2018-10-17,2018-10-17,97,9834.0,1967.0,2018,10,42,17,2,4,0,182.22222222222223,164.0
2018-10-18,2018-10-18,100,8874.0,1800.0,2018,10,42,18,3,4,0,0.0,0.0
2018-10-19,2018-10-19,109,6852.0,1791.0,2018,10,42,19,4,4,0,0.0,0.0
2018-10-20,2018-10-20,98,6816.0,1802.0,2018,10,42,20,5,4,0,0.0,0.0
2018-10-21,2018-10-21,103,8832.0,1797.0,2018,10,42,21,6,4,0,0.0,0.0
2018-10-22,2018-10-22,102,7968.0,1798.0,2018,10,43,22,0,4,0,0.0,0.0
2018-10-23,2018-10-23,98,9468.0,1894.0,2018,10,43,23,1,4,0,102.22222222222221,92.0
2018-10-24,2018-10-24,90,7074.0,1810.0,2018,10,43,24,2,4,0,0.0,0.0
2018-10-25,2018-10-25,78,7512.0,1822.0,2018,10,43,25,3,4,0,0.0,0.0
2018-10-26,2018-10-26,81,7092.0,1819.0,2018,10,43,26,4,4,0,0.0,0.0
2018-10-27,2018-10-27,79,8766.0,1821.0,2018,10,43,27,5,4,0,0.0,0.0
2018-10-28,2018-10-28,87,7710.0,1813.0,2018,10,43,28,6,4,0,0.0,0.0
2018-10-29,2018-10-29,93,7662.0,1807.0,2018,10,44,29,0,4,0,0.0,0.0
2018-10-30,2018-10-30,82,7164.0,1818.0,2018,10,44,30,1,4,0,0.0,0.0
2018-10-31,2018-10-31,85,8502.0,1815.0,2018,10,44,31,2,4,0,0.0,0.0
2018-11-01,2018-11-01,77,9174.0,1835.0,2018,11,44,1,3,4,0,13.333333333333334,12.0
2018-11-02,2018-11-02,75,10140.0,2028.0,2018,11,44,2,4,4,0,225.55555555555554,203.0
2018-11-03,2018-11-03,70,7806.0,1830.0,2018,11,44,3,5,4,0,0.0,0.0
2018-11-04,2018-11-04,72,9168.0,1834.0,2018,11,44,4,6,4,0,6.666666666666667,6.0
2018-11-05,2018-11-05,75,7752.0,1825.0,2018,11,45,5,0,4,0,0.0,0.0
2018-11-06,2018-11-06,62,9132.0,1838.0,2018,11,45,6,1,4,0,0.0,0.0
2018-11-07,2018-11-07,57,7638.0,1843.0,2018,11,45,7,2,4,0,0.0,0.0
2018-11-08,2018-11-08,58,7188.0,1842.0,2018,11,45,8,3,4,0,0.0,0.0
2018-11-09,2018-11-09,66,7722.0,1834.0,2018,11,45,9,4,4,0,0.0,0.0
2018-11-10,2018-11-10,60,9150.0,1840.0,2018,11,45,10,5,4,0,0.0,0.0
2018-11-11,2018-11-11,67,8880.0,1833.0,2018,11,45,11,6,4,0,0.0,0.0
2018-11-12,2018-11-12,75,7614.0,1825.0,2018,11,46,12,0,4,0,0.0,0.0
2018-11-13,2018-11-13,63,8322.0,1837.0,2018,11,46,13,1,4,0,0.0,0.0
2018-11-14,2018-11-14,61,7614.0,1839.0,2018,11,46,14,2,4,0,0.0,0.0
2018-11-15,2018-11-15,66,7146.0,1834.0,2018,11,46,15,3,4,0,0.0,0.0
2018-11-16,2018-11-16,78,6558.0,1822.0,2018,11,46,16,4,4,0,0.0,0.0
2018-11-17,2018-11-17,71,6882.0,1829.0,2018,11,46,17,5,4,0,0.0,0.0
2018-11-18,2018-11-18,74,8610.0,1826.0,2018,11,46,18,6,4,0,0.0,0.0
2018-11-19,2018-11-19,88,9120.0,1824.0,2018,11,47,19,0,4,0,13.333333333333334,12.0
2018-11-20,2018-11-20,79,7200.0,1821.0,2018,11,47,20,1,4,0,0.0,0.0
2018-11-21,2018-11-21,72,8034.0,1828.0,2018,11,47,21,2,4,0,0.0,0.0
2018-11-22,2018-11-22,72,9060.0,1828.0,2018,11,47,22,3,4,0,0.0,0.0
2018-11-23,2018-11-23,73,6690.0,1827.0,2018,11,47,23,4,4,0,0.0,0.0
2018-11-24,2018-11-24,63,7812.0,1837.0,2018,11,47,24,5,4,0,0.0,0.0
2018-11-25,2018-11-25,74,7740.0,1826.0,2018,11,47,25,6,4,0,0.0,0.0
2018-11-26,2018-11-26,72,8046.0,1828.0,2018,11,48,26,0,4,0,0.0,0.0
2018-11-27,2018-11-27,81,6810.0,1819.0,2018,11,48,27,1,4,0,0.0,0.0
2018-11-28,2018-11-28,78,8598.0,1822.0,2018,11,48,28,2,4,0,0.0,0.0
2018-11-29,2018-11-29,78,7716.0,1822.0,2018,11,48,29,3,4,0,0.0,0.0
2018-11-30,2018-11-30,91,7518.0,1809.0,2018,11,48,30,4,4,0,0.0,0.0
2018-12-01,2018-12-01,72,9678.0,1936.0,2018,12,48,1,5,4,0,120.0,108.0
2018-12-02,2018-12-02,79,7812.0,1821.0,2018,12,48,2,6,4,0,0.0,0.0
2018-12-03,2018-12-03,88,9486.0,1898.0,2018,12,49,3,0,4,0,95.55555555555556,86.0
2018-12-04,2018-12-04,90,7896.0,1810.0,2018,12,49,4,1,4,0,0.0,0.0
2018-12-05,2018-12-05,85,8076.0,1815.0,2018,12,49,5,2,4,0,0.0,0.0
2018-12-06,2018-12-06,81,8220.0,1819.0,2018,12,49,6,3,4,0,0.0,0.0
2018-12-07,2018-12-07,84,8268.0,1816.0,2018,12,49,7,4,4,0,0.0,0.0
2018-12-08,2018-12-08,73,8292.0,1827.0,2018,12,49,8,5,4,0,0.0,0.0
2018-12-09,2018-12-09,74,6024.0,1826.0,2018,12,49,9,6,4,0,0.0,0.0
2018-12-10,2018-12-10,87,8616.0,1813.0,2018,12,50,10,0,4,0,0.0,0.0
2018-12-11,2018-12-11,88,6942.0,1812.0,2018,12,50,11,1,4,0,0.0,0.0
2018-12-12,2018-12-12,95,6516.0,1805.0,2018,12,50,12,2,4,0,0.0,0.0
2018-12-13,2018-12-13,101,8010.0,1799.0,2018,12,50,13,3,4,0,0.0,0.0
2018-12-14,2018-12-14,85,6552.0,1815.0,2018,12,50,14,4,4,0,0.0,0.0
2018-12-15,2018-12-15,72,6102.0,1828.0,2018,12,50,15,5,4,0,0.0,0.0
2018-12-16,2018-12-16,83,5850.0,1817.0,2018,12,50,16,6,4,0,0.0,0.0
2018-12-17,2018-12-17,94,8532.0,1806.0,2018,12,51,17,0,4,0,0.0,0.0
2018-12-18,2018-12-18,94,8238.0,1806.0,2018,12,51,18,1,4,0,0.0,0.0
2018-12-19,2018-12-19,100,8982.0,1800.0,2018,12,51,19,2,4,0,0.0,0.0
2018-12-20,2018-12-20,95,7620.0,1805.0,2018,12,51,20,3,4,0,0.0,0.0
2018-12-21,2018-12-21,106,5844.0,1794.0,2018,12,51,21,4,4,0,0.0,0.0
2018-12-22,2018-12-22,85,5904.0,1815.0,2018,12,51,22,5,4,0,0.0,0.0
2018-12-23,2018-12-23,76,6684.0,1824.0,2018,12,51,23,6,4,0,0.0,0.0
2018-12-24,2018-12-24,59,7392.0,1841.0,2018,12,52,24,0,4,0,0.0,0.0
2018-12-25,2018-12-25,58,7008.0,1842.0,2018,12,52,25,1,4,1,0.0,0.0
2018-12-26,2018-12-26,63,6744.0,1837.0,2018,12,52,26,2,4,1,0.0,0.0
2018-12-27,2018-12-27,74,8316.0,1826.0,2018,12,52,27,3,4,0,0.0,0.0
2018-12-28,2018-12-28,78,8652.0,1822.0,2018,12,52,28,4,4,0,0.0,0.0
2018-12-29,2018-12-29,76,6006.0,1824.0,2018,12,52,29,5,4,0,0.0,0.0
2018-12-30,2018-12-30,78,6120.0,1822.0,2018,12,52,30,6,4,0,0.0,0.0
2018-12-31,2018-12-31,75,6318.0,1825.0,2018,12,1,31,0,4,0,0.0,0.0
2019-01-01,2019-01-01,57,8382.0,1843.0,2019,1,1,1,1,1,1,0.0,0.0
2019-01-02,2019-01-02,82,9672.0,1935.0,2019,1,1,2,2,1,0,130.0,117.0
2019-01-03,2019-01-03,83,7404.0,1817.0,2019,1,1,3,3,1,0,0.0,0.0
2019-01-04,2019-01-04,83,9240.0,1848.0,2019,1,1,4,4,1,0,34.44444444444444,31.0
2019-01-05,2019-01-05,73,7746.0,1827.0,2019,1,1,5,5,1,0,0.0,0.0
2019-01-06,2019-01-06,75,7266.0,1825.0,2019,1,1,6,6,1,0,0.0,0.0
2019-01-07,2019-01-07,78,6798.0,1822.0,2019,1,2,7,0,1,0,0.0,0.0
2019-01-08,2019-01-08,79,8952.0,1821.0,2019,1,2,8,1,1,0,0.0,0.0
2019-01-09,2019-01-09,81,8934.0,1819.0,2019,1,2,9,2,1,0,0.0,0.0
2019-01-10,2019-01-10,74,8454.0,1826.0,2019,1,2,10,3,1,0,0.0,0.0
2019-01-11,2019-01-11,85,8544.0,1815.0,2019,1,2,11,4,1,0,0.0,0.0
2019-01-12,2019-01-12,71,7824.0,1829.0,2019,1,2,12,5,1,0,0.0,0.0
2019-01-13,2019-01-13,71,7002.0,1829.0,2019,1,2,13,6,1,0,0.0,0.0
2019-01-14,2019-01-14,75,8118.0,1825.0,2019,1,3,14,0,1,0,0.0,0.0
2019-01-15,2019-01-15,71,7152.0,1829.0,2019,1,3,15,1,1,0,0.0,0.0
2019-01-16,2019-01-16,72,9240.0,1848.0,2019,1,3,16,2,1,0,22.22222222222222,20.0
2019-01-17,2019-01-17,75,7332.0,1825.0,2019,1,3,17,3,1,0,0.0,0.0
2019-01-18,2019-01-18,71,7254.0,1829.0,2019,1,3,18,4,1,0,0.0,0.0
2019-01-19,2019-01-19,58,8166.0,1842.0,2019,1,3,19,5,1,0,0.0,0.0
2019-01-20,2019-01-20,70,7440.0,1830.0,2019,1,3,20,6,1,0,0.0,0.0
2019-01-21,2019-01-21,72,8430.0,1828.0,2019,1,4,21,0,1,0,0.0,0.0
2019-01-22,2019-01-22,72,8196.0,1828.0,2019,1,4,22,1,1,0,0.0,0.0
2019-01-23,2019-01-23,72,8850.0,1828.0,2019,1,4,23,2,1,0,0.0,0.0
2019-01-24,2019-01-24,73,6258.0,1827.0,2019,1,4,24,3,1,0,0.0,0.0
2019-01-25,2019-01-25,71,7284.0,1829.0,2019,1,4,25,4,1,0,0.0,0.0
2019-01-26,2019-01-26,69,5760.0,1831.0,2019,1,4,26,5,1,0,0.0,0.0
2019-01-27,2019-01-27,70,7512.0,1830.0,2019,1,4,27,6,1,0,0.0,0.0
2019-01-28,2019-01-28,80,8994.0,1820.0,2019,1,5,28,0,1,0,0.0,0.0
2019-01-29,2019-01-29,74,8532.0,1826.0,2019,1,5,29,1,1,0,0.0,0.0
2019-01-30,2019-01-30,76,6354.0,1824.0,2019,1,5,30,2,1,0,0.0,0.0
2019-01-31,2019-01-31,85,6276.0,1815.0,2019,1,5,31,3,1,0,0.0,0.0
2019-02-01,2019-02-01,75,8292.0,1825.0,2019,2,5,1,4,1,0,0.0,0.0
2019-02-02,2019-02-02,56,7512.0,1844.0,2019,2,5,2,5,1,0,0.0,0.0
2019-02-03,2019-02-03,51,9012.0,1849.0,2019,2,5,3,6,1,0,0.0,0.0
2019-02-04,2019-02-04,58,10710.0,2142.0,2019,2,6,4,0,1,0,333.33333333333337,300.0
2019-02-05,2019-02-05,49,9204.0,1851.0,2019,2,6,5,1,1,0,0.0,0.0
2019-02-06,2019-02-06,57,8994.0,1843.0,2019,2,6,6,2,1,0,0.0,0.0
2019-02-07,2019-02-07,61,9984.0,1997.0,2019,2,6,7,3,1,0,175.55555555555554,158.0
2019-02-08,2019-02-08,54,8226.0,1846.0,2019,2,6,8,4,1,0,0.0,0.0
2019-02-09,2019-02-09,49,6924.0,1851.0,2019,2,6,9,5,1,0,0.0,0.0
2019-02-10,2019-02-10,51,7566.0,1849.0,2019,2,6,10,6,1,0,0.0,0.0
2019-02-11,2019-02-11,55,7656.0,1845.0,2019,2,7,11,0,1,0,0.0,0.0
2019-02-12,2019-02-12,57,8508.0,1843.0,2019,2,7,12,1,1,0,0.0,0.0
2019-02-13,2019-02-13,62,7302.0,1838.0,2019,2,7,13,2,1,0,0.0,0.0
2019-02-14,2019-02-14,55,7086.0,1845.0,2019,2,7,14,3,1,0,0.0,0.0
2019-02-15,2019-02-15,64,7002.0,1836.0,2019,2,7,15,4,1,0,0.0,0.0
2019-02-16,2019-02-16,68,9036.0,1832.0,2019,2,7,16,5,1,0,0.0,0.0
2019-02-17,2019-02-17,80,6126.0,1820.0,2019,2,7,17,6,1,0,0.0,0.0
2019-02-18,2019-02-18,81,7764.0,1819.0,2019,2,8,18,0,1,0,0.0,0.0
2019-02-19,2019-02-19,81,7638.0,1819.0,2019,2,8,19,1,1,0,0.0,0.0
2019-02-20,2019-02-20,80,6972.0,1820.0,2019,2,8,20,2,1,0,0.0,0.0
2019-02-21,2019-02-21,82,9480.0,1896.0,2019,2,8,21,3,1,0,86.66666666666667,78.0
2019-02-22,2019-02-22,85,9318.0,1864.0,2019,2,8,22,4,1,0,54.44444444444444,49.0
2019-02-23,2019-02-23,69,9042.0,1831.0,2019,2,8,23,5,1,0,0.0,0.0
2019-02-24,2019-02-24,71,6384.0,1829.0,2019,2,8,24,6,1,0,0.0,0.0
2019-02-25,2019-02-25,72,9324.0,1865.0,2019,2,9,25,0,1,0,41.11111111111111,37.0
2019-02-26,2019-02-26,68,8568.0,1832.0,2019,2,9,26,1,1,0,0.0,0.0
2019-02-27,2019-02-27,67,9522.0,1905.0,2019,2,9,27,2,1,0,80.0,72.0
2019-02-28,2019-02-28,57,6762.0,1843.0,2019,2,9,28,3,1,0,0.0,0.0
2019-03-01,2019-03-01,60,10608.0,2122.0,2019,3,9,1,4,1,0,313.3333333333333,282.0
2019-03-02,2019-03-02,60,10620.0,2124.0,2019,3,9,2,5,1,0,315.55555555555554,284.0
2019-03-03,2019-03-03,65,10026.0,2006.0,2019,3,9,3,6,1,0,190.0,171.0
2019-03-04,2019-03-04,67,9906.0,1982.0,2019,3,10,4,0,1,0,165.55555555555554,149.0
2019-03-05,2019-03-05,62,9312.0,1863.0,2019,3,10,5,1,1,0,27.77777777777778,25.0
2019-03-06,2019-03-06,66,8112.0,1834.0,2019,3,10,6,2,1,0,0.0,0.0
2019-03-07,2019-03-07,59,9684.0,1937.0,2019,3,10,7,3,1,0,106.66666666666667,96.0
2019-03-08,2019-03-08,56,9018.0,1844.0,2019,3,10,8,4,1,0,0.0,0.0
2019-03-09,2019-03-09,51,8826.0,1849.0,2019,3,10,9,5,1,0,0.0,0.0
2019-03-10,2019-03-10,55,7254.0,1845.0,2019,3,10,10,6,1,0,0.0,0.0
2019-03-11,2019-03-11,58,8394.0,1842.0,2019,3,11,11,0,1,0,0.0,0.0
2019-03-12,2019-03-12,62,9348.0,1870.0,2019,3,11,12,1,1,0,35.55555555555556,32.0
2019-03-13,2019-03-13,70,10536.0,2108.0,2019,3,11,13,2,1,0,308.8888888888889,278.0
2019-03-14,2019-03-14,74,9120.0,1826.0,2019,3,11,14,3,1,0,0.0,0.0
2019-03-15,2019-03-15,66,7944.0,1834.0,2019,3,11,15,4,1,0,0.0,0.0
2019-03-16,2019-03-16,55,9906.0,1982.0,2019,3,11,16,5,1,0,152.22222222222223,137.0
2019-03-17,2019-03-17,66,8616.0,1834.0,2019,3,11,17,6,1,0,0.0,0.0
2019-03-18,2019-03-18,69,7608.0,1831.0,2019,3,12,18,0,1,0,0.0,0.0
2019-03-19,2019-03-19,74,9768.0,1954.0,2019,3,12,19,1,1,0,142.22222222222223,128.0
2019-03-20,2019-03-20,75,10080.0,2016.0,2019,3,12,20,2,1,0,212.22222222222223,191.0
2019-03-21,2019-03-21,77,9660.0,1932.0,2019,3,12,21,3,1,0,121.1111111111111,109.0
2019-03-22,2019-03-22,71,8742.0,1829.0,2019,3,12,22,4,1,0,0.0,0.0
2019-03-23,2019-03-23,68,7386.0,1832.0,2019,3,12,23,5,1,0,0.0,0.0
